"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.040058208E0,2.520047163E-2,4.261482744E-2,-1.155380577E-1,1.256985683E-1
9.050044208E0,-1.256047018E-2,3.083963147E-2,-9.832443953E-2,1.038101329E-1
9.060030208E0,-4.766668472E-4,5.135426782E-3,-2.138443708E-2,2.199759007E-2
9.070017208E0,-8.314946224E-4,-1.250121002E-3,-3.964646101E-2,3.967487941E-2
9.080003208E0,5.263285289E-2,-3.409497743E-3,-3.395712018E-2,6.272900357E-2
9.089990208E0,-2.565420415E-2,3.876336243E-2,2.267550230E-3,4.653899699E-2
9.099976208E0,-4.033118824E-2,4.926577943E-2,8.893673480E-2,1.093776237E-1
9.109963208E0,1.846733885E-2,7.228105521E-2,7.756039202E-2,1.076160209E-1
9.119949208E0,-1.549883994E-2,3.262760495E-2,-2.916825056E-2,4.642802478E-2
9.129935208E0,9.820800684E-3,1.210641790E-2,-2.617330670E-2,3.046400276E-2
9.139921208E0,-2.521918272E-2,7.404415975E-3,1.559043109E-2,3.055968087E-2
9.149907208E0,8.289451450E-3,2.617391883E-2,6.259151995E-2,6.834828017E-2
9.159894208E0,1.455204782E-2,2.314323387E-2,-2.972724438E-3,2.749924472E-2
9.169880208E0,-3.220248953E-3,2.274274985E-2,-2.557630599E-2,3.437659235E-2
9.179867208E0,-2.562924156E-2,1.133686036E-2,-1.988754988E-2,3.436418289E-2
9.189853208E0,-3.004910162E-2,-1.270090614E-2,-2.662354231E-2,4.210789154E-2
9.199839208E0,-3.302122992E-2,1.474354413E-2,6.588467181E-2,7.515692715E-2
9.209826208E0,-1.758307539E-2,-1.254031328E-3,6.977657855E-2,7.196879913E-2
9.219812208E0,-2.683335685E-2,-3.427363727E-3,1.454144061E-2,3.071203928E-2
9.229799208E0,-6.164116468E-3,3.621567575E-2,-4.892716169E-2,6.118364694E-2
9.239785208E0,1.493808283E-2,1.556046868E-2,-7.811646223E-2,8.103984314E-2
9.249772208E0,-1.888095170E-2,-2.940209351E-2,-3.500611067E-2,4.946110819E-2
9.259758208E0,-8.658447303E-4,-9.878953071E-3,5.914867938E-2,5.997424174E-2
9.269744208E0,-1.132360820E-2,-2.383123645E-2,-1.475252509E-3,2.642590213E-2
9.279731208E0,-2.388542369E-2,-1.591057529E-2,-5.985326886E-2,6.637826199E-2
9.289717208E0,2.528219561E-3,2.343853197E-2,-6.569171369E-2,6.979368111E-2
9.299704208E0,-5.801554837E-3,1.697274942E-2,1.005136371E-2,2.056118123E-2
9.309690208E0,2.494082785E-2,-1.609993371E-2,1.574011981E-2,3.360065671E-2
9.319677208E0,1.337636690E-2,-8.265514411E-3,-7.841467023E-2,7.997566147E-2
9.329663208E0,1.509166588E-2,-1.973259866E-2,-1.044616771E-1,1.073749310E-1
9.339649208E0,3.405978678E-2,-1.221604405E-2,-8.575117171E-2,9.307289754E-2
9.349636208E0,1.809357843E-2,3.297796281E-2,-4.114393294E-2,5.574716880E-2
9.359622208E0,-2.148275025E-2,4.114932334E-4,-2.392973006E-2,3.216068820E-2
9.369609208E0,-2.508731202E-2,-1.344260717E-2,-3.036692977E-2,4.162003527E-2
9.379595208E0,-3.953076380E-3,-4.064367166E-2,5.557778478E-3,4.121193711E-2
9.389582208E0,-1.740690290E-2,-3.150399851E-2,1.019754410E-2,3.740978610E-2
9.399568208E0,1.047308272E-2,2.637948501E-3,3.414773941E-2,3.581497369E-2
9.409554208E0,6.942390008E-3,4.738059599E-2,2.726147354E-2,5.510268229E-2
9.419541208E0,-9.053079542E-3,7.837057857E-2,-1.959109604E-2,8.128786428E-2
9.429527208E0,-1.437931513E-2,9.391130833E-3,-8.800059557E-4,1.719687333E-2
9.439514208E0,-1.262030136E-3,-1.020278832E-2,-4.668475449E-2,4.780330440E-2
9.449500208E0,1.533283840E-2,-1.071901524E-2,3.848754287E-2,4.279350625E-2
9.459487208E0,-4.967195992E-2,4.583306642E-2,8.055007339E-2,1.051488845E-1
9.469473208E0,2.091811022E-2,6.018887163E-2,-1.478760839E-3,6.373738571E-2
9.479459208E0,-5.554928874E-2,4.235583234E-2,-6.030759752E-2,9.228621961E-2
9.489446208E0,2.156327509E-3,-2.601153983E-2,9.447931051E-3,2.775812230E-2
9.499432208E0,1.294973486E-2,-3.372070994E-2,5.974392593E-2,6.981488808E-2
9.509419208E0,-1.254506185E-2,-7.129930314E-3,-1.629794419E-2,2.176780807E-2
9.519405208E0,4.455935556E-2,2.715623736E-2,-8.740067124E-2,1.017932941E-1
9.529392208E0,-2.932504502E-2,1.625214404E-2,-5.102631211E-2,6.105550736E-2
9.539378208E0,3.784279141E-3,-1.306717481E-2,1.274166763E-2,1.863925750E-2
9.549364208E0,-1.257609549E-2,-1.186257530E-2,3.160420060E-3,1.757461594E-2
9.559351208E0,-1.813613063E-2,-6.734247403E-3,1.977645278E-2,2.766545512E-2
9.569337208E0,7.718370343E-4,3.180375968E-2,9.597619772E-3,3.322934196E-2
9.579324208E0,-1.558034236E-2,-3.279579920E-3,-6.988767564E-2,7.167837833E-2
9.589310208E0,-1.284522502E-2,4.741068631E-3,-8.470685899E-2,8.580634882E-2
9.599297208E0,1.757825601E-2,2.646241954E-2,-7.976771593E-2,8.586118586E-2
9.609283208E0,1.261318877E-2,1.233064491E-2,-3.096860826E-2,3.563975354E-2
9.619269208E0,-1.173178268E-2,2.051508402E-2,-5.836164415E-2,6.296494981E-2
9.629256208E0,-2.150320865E-2,4.127244378E-2,-7.856962144E-2,9.131805961E-2
9.639242208E0,-3.277542987E-2,2.261810822E-2,-5.970942736E-2,7.177063005E-2
9.649229208E0,-3.782428360E-2,1.793958196E-2,-2.288600206E-2,4.771031462E-2
9.659215208E0,-1.291136479E-2,4.667507461E-2,2.965473890E-2,5.678617323E-2
9.669202208E0,-1.563611932E-2,1.418372805E-2,4.836641371E-2,5.277287508E-2
9.679188208E0,2.356929946E-2,3.117626664E-2,2.412561178E-3,3.915727174E-2
9.689174208E0,4.789959120E-3,-1.807394915E-2,-1.899292588E-2,2.665225281E-2
9.699161208E0,2.160080234E-2,-3.420091710E-2,-6.539701402E-2,7.689646829E-2
9.709147208E0,1.113747716E-2,-2.608895148E-2,-1.435432971E-2,3.179187897E-2
9.719134208E0,1.596531756E-2,-4.429955645E-3,5.330438733E-2,5.582001057E-2
9.729120208E0,-3.501450919E-2,-1.428674411E-2,1.707971692E-2,4.149510382E-2
9.739107208E0,-2.716439148E-2,-2.389751555E-2,-3.037102282E-2,4.723763798E-2
9.749093208E0,-4.663120222E-3,-6.452454549E-2,-4.399269640E-2,7.823374590E-2
9.759079208E0,-1.257510649E-2,-4.062214203E-2,1.857543468E-2,4.640407849E-2
9.769066208E0,3.945235629E-2,-2.229431866E-2,3.668660045E-2,5.830464573E-2
9.779052208E0,7.296959683E-3,5.893001635E-2,-6.076134145E-2,8.495841961E-2
9.789039208E0,-2.431059850E-2,6.877121834E-2,-6.615013540E-2,9.846992477E-2
9.799025208E0,-1.952492658E-3,-6.939612580E-3,-5.297694325E-2,5.346519398E-2
9.809012208E0,6.364002165E-3,-4.235325591E-3,-8.669081926E-3,1.155817840E-2
9.818998208E0,2.820420458E-3,-2.655179058E-2,7.231251597E-2,7.708470874E-2
9.828984208E0,-5.002889133E-3,5.651703034E-2,3.249531627E-2,6.538462508E-2
9.838971208E0,-1.652883155E-2,9.560918444E-2,-9.567798972E-3,9.749800613E-2
9.848957208E0,-3.353181290E-2,3.102533539E-2,-3.336947501E-2,5.657274763E-2
9.858944208E0,2.123221076E-2,-2.661630181E-2,3.099725962E-2,4.604415706E-2
9.868930208E0,-1.311623432E-2,-2.588249452E-2,4.357111216E-2,5.234864793E-2
9.878917208E0,2.668417063E-2,-1.024166317E-2,6.447724700E-3,2.930033754E-2
9.888903208E0,2.823876483E-2,3.230447777E-2,1.782348275E-2,4.646163643E-2
9.898889208E0,-5.692198200E-3,2.108668133E-2,-7.707975090E-2,8.011452582E-2
9.908876208E0,-1.905911362E-2,6.447825199E-3,-7.139157951E-2,7.417264918E-2
9.918862208E0,-2.288427302E-2,-6.821126521E-2,3.093177080E-4,7.194833098E-2
9.928849208E0,-3.422298805E-2,-2.911583119E-2,6.258099496E-2,7.704106351E-2
9.938835208E0,-1.794702346E-2,2.677828339E-3,-2.534183264E-3,1.832180396E-2
9.948822208E0,-1.960993504E-2,3.411206683E-2,-8.800644279E-2,9.640184971E-2
9.958808208E0,-7.606291096E-3,3.116795263E-2,-6.121274650E-2,6.911076088E-2
9.968794208E0,1.554893414E-3,-9.018334290E-3,-3.172348380E-2,3.301707848E-2
9.978781208E0,-1.867819036E-2,-5.982172587E-2,-4.549426138E-2,7.744185884E-2
9.988767208E0,-3.213980327E-2,-1.699982477E-2,-1.241246939E-2,3.841914097E-2
9.998754208E0,9.072548943E-4,3.594334168E-2,-1.914846182E-2,4.073586273E-2
1.000874021E1,-4.499574970E-2,5.299303680E-2,-6.196002066E-2,9.312316361E-2
1.001872721E1,-2.777037773E-2,5.492086837E-2,2.456005991E-2,6.626229851E-2
1.002871321E1,9.390377090E-4,-1.077837818E-2,9.386593759E-2,9.448740375E-2
1.003869921E1,1.344809351E-2,2.152493471E-2,-5.677061677E-3,2.600775005E-2
1.004868621E1,3.331079957E-2,2.143299638E-2,-1.231832922E-1,1.293951551E-1
1.005867221E1,2.371395410E-2,3.280947163E-2,-4.369975090E-2,5.956913023E-2
1.006865921E1,1.998730429E-2,-3.496790277E-3,4.536503792E-2,4.969614211E-2
1.007864521E1,5.416848703E-2,-1.236763769E-2,-6.876325607E-3,5.598631354E-2
1.008863221E1,1.694771603E-2,-1.621895196E-2,-9.998329461E-2,1.026982896E-1
1.009861821E1,-4.283661964E-2,-2.230467919E-2,-2.558858514E-2,5.465574431E-2
1.010860421E1,-4.884647469E-3,-3.227073750E-2,1.467651129E-2,3.578631391E-2
1.011859121E1,-3.491914476E-2,-2.459115978E-2,6.542157233E-2,7.812844511E-2
1.012857721E1,1.892127237E-2,-2.281228603E-2,4.236950934E-2,5.170677193E-2
1.013856387E1,9.426769156E-3,-4.322636398E-3,-5.298279047E-2,5.398819545E-2
1.014854987E1,-1.866038148E-2,1.263992151E-2,-2.454310298E-2,3.332178502E-2
1.015853687E1,2.669073276E-2,-2.212510572E-2,7.140853643E-2,7.937943432E-2
1.016852287E1,-2.009596429E-2,2.742164156E-2,4.356643438E-2,5.526145503E-2
1.017850887E1,1.350922889E-2,2.852302859E-2,-3.135277033E-3,3.171580658E-2
1.018849587E1,-2.588362513E-2,1.205671656E-2,3.598961234E-3,2.877983645E-2
1.019848187E1,-1.341808313E-2,4.241245897E-3,3.248829961E-2,3.540512298E-2
1.020846887E1,-2.333479185E-2,4.640934150E-2,-3.172874629E-2,6.086914514E-2
1.021845487E1,1.296171251E-2,4.531743336E-2,-1.466423213E-2,4.936309818E-2
1.022844187E1,-5.822561416E-3,5.117698755E-2,3.024413824E-2,5.973017809E-2
1.023842787E1,-3.808275566E-2,1.271123927E-2,-1.023794836E-1,1.099701348E-1
1.024841388E1,3.390447697E-2,-4.331964991E-2,-1.227371496E-1,1.345009796E-1
1.025840087E1,-5.692284994E-3,-8.083268576E-3,-1.210905737E-1,1.214934911E-1
1.026838687E1,-3.722616141E-3,4.893813893E-2,8.770823479E-6,4.907952108E-2
1.027837387E1,-2.752671786E-2,5.568649731E-2,-4.459671378E-2,7.646942564E-2
1.028835987E1,-3.312218118E-2,-2.077052055E-2,-1.002809179E-1,1.076325039E-1
1.029834688E1,-2.142910661E-2,-8.958733804E-3,-4.833834708E-2,5.362892242E-2
1.030833287E1,-2.972545367E-2,-2.295244105E-2,-5.976439118E-3,3.802808134E-2
1.031831887E1,-5.084949779E-2,3.406670522E-2,-1.795153677E-2,6.378455537E-2
1.032830587E1,2.868497819E-3,7.438406571E-2,-1.076706290E-2,7.521400903E-2
1.033829187E1,-2.666101931E-4,5.828084294E-3,-5.208114982E-2,5.240690616E-2
1.034827887E1,-5.746694706E-2,-5.271961095E-2,-3.681290030E-2,8.623802533E-2
1.035826487E1,-9.405209832E-3,-4.693324288E-2,1.348309457E-2,4.972907700E-2
1.036825187E1,-3.097504477E-2,5.715114260E-3,1.333340585E-2,3.420373724E-2
1.037823788E1,-4.275844511E-2,4.218335318E-2,5.838971078E-2,8.376800248E-2
1.038822387E1,1.156673131E-2,5.697452471E-2,7.979461312E-2,9.872723040E-2
1.039821087E1,-2.572798185E-2,-1.271541911E-2,4.012768686E-2,4.933398611E-2
1.040819687E1,4.510246139E-2,3.512399602E-3,-1.914904654E-2,4.912489143E-2
1.041818387E1,4.988502241E-2,-2.837493871E-2,-5.876451731E-4,5.739336142E-2
1.042816987E1,4.486712466E-2,3.689465169E-3,4.401959360E-2,6.296344693E-2
1.043815687E1,4.554616456E-2,2.146665442E-2,1.258437753E-2,5.190025930E-2
1.044814287E1,3.060832841E-2,1.699346135E-2,2.156570077E-2,4.111845020E-2
1.045812888E1,2.733232306E-2,-3.400607691E-2,7.644649744E-3,4.429345121E-2
1.046811587E1,1.581379016E-2,-3.970499255E-2,-5.527372956E-3,4.309424839E-2
1.047810187E1,9.813884525E-3,-3.664915543E-2,8.503371835E-2,9.311394191E-2
1.048808887E1,1.302382776E-2,-2.312380102E-2,9.431441903E-2,9.797724175E-2
1.049807487E1,3.855436558E-2,3.369665870E-2,-1.914963126E-2,5.466820182E-2
1.050806187E1,3.218892217E-3,3.356955485E-2,-1.278242272E-1,1.321979930E-1
1.051804787E1,5.316256494E-3,4.225409535E-2,-1.124062890E-1,1.202033484E-1
1.052803387E1,-1.060888201E-3,-3.694053863E-2,-7.325391769E-3,3.767479585E-2
1.053802087E1,2.187020823E-3,3.109203476E-2,-4.780098796E-3,3.153326862E-2
1.054800687E1,7.132602674E-3,3.969993106E-2,-1.156994408E-1,1.225288503E-1
1.055799388E1,-4.981214235E-2,4.773911711E-2,-1.239323205E-1,1.418431982E-1
1.056797987E1,-1.553634892E-2,3.686038609E-2,-1.165975732E-1,1.232682452E-1
1.057796687E1,-6.981416975E-2,8.114217706E-3,-4.998609245E-2,8.624655509E-2
1.058795287E1,1.185426129E-2,9.542336175E-4,-1.525772452E-2,1.934508284E-2
1.059793887E1,-1.454249813E-2,2.007932028E-2,-1.810064077E-2,3.069684920E-2
1.060792587E1,-1.238721216E-2,5.813434278E-3,-2.558449209E-2,2.901388079E-2
1.061791187E1,1.712681442E-2,-2.826179052E-2,-6.914390981E-2,7.663508883E-2
1.062789887E1,-1.814918865E-2,-2.704325362E-2,-4.863713980E-2,5.853462209E-2
1.063788488E1,1.412012588E-2,-2.529070148E-2,6.572562754E-2,7.182517422E-2
1.064787187E1,-1.989759521E-2,-1.204189753E-2,7.246278942E-2,7.610372817E-2
1.065785787E1,-2.757074328E-2,4.791030348E-3,3.606562614E-3,2.821537082E-2
1.066784387E1,-1.105337090E-2,1.537348112E-2,3.008977175E-3,1.917224227E-2
1.067783087E1,-5.960964554E-3,-1.168374643E-2,3.489208996E-2,3.727601066E-2
1.068781687E1,-1.118603874E-2,-2.823369191E-3,6.123672009E-2,6.231400134E-2
1.069780387E1,3.265872310E-2,2.376183731E-2,3.139954805E-4,4.038954939E-2
1.070778987E1,-4.910941666E-3,-2.886990095E-2,-8.500799060E-2,8.991077241E-2
1.071777687E1,-2.338999551E-2,-2.087355489E-3,-1.134482628E-1,1.158531712E-1
1.072776287E1,4.954425308E-2,-4.734437980E-2,2.935360730E-2,7.455036937E-2
1.073774887E1,-1.704753439E-2,-5.731579654E-2,4.686777234E-2,7.597570037E-2
1.074773587E1,-7.507806625E-3,5.334337181E-3,-3.396472156E-2,3.519125778E-2
1.075772187E1,-6.471396787E-3,2.089116963E-2,-5.132919788E-2,5.579432319E-2
1.076770887E1,-5.851573655E-3,9.092484294E-3,-2.423612416E-2,2.653872452E-2
1.077769487E1,-4.407386763E-3,2.530770865E-2,2.995060802E-2,3.945813092E-2
1.078768087E1,-1.026763303E-2,-3.217929710E-2,3.803438365E-2,5.086792496E-2
1.079766787E1,2.015111541E-2,4.405908971E-3,-6.435328603E-2,6.757828726E-2
1.080765387E1,-7.096875273E-4,3.019317153E-2,-1.001300597E-1,1.045856593E-1
1.081764088E1,4.933227324E-3,3.618758627E-2,-7.273702383E-2,8.139135561E-2
1.082762687E1,-5.089059276E-2,-5.558600742E-3,-2.618383169E-2,5.750081317E-2
1.083761387E1,-8.750088704E-3,-3.749723467E-2,2.201652110E-2,4.435463743E-2
1.084759987E1,-1.767919585E-2,-1.259074094E-2,-3.321744740E-2,3.967971189E-2
1.085758687E1,-3.422611494E-2,-7.198895481E-3,-9.384079456E-2,1.001466213E-1
1.086757287E1,1.034700441E-2,2.900838403E-2,-9.833204091E-2,1.030424044E-1
1.087755887E1,-2.129198255E-2,4.755724129E-2,-2.079386830E-2,5.610191333E-2
1.088754587E1,4.829395849E-3,1.945816782E-2,6.063621104E-2,6.386464944E-2
1.089753188E1,-1.043044372E-2,-5.216984020E-2,1.992146373E-2,5.680977997E-2
1.090751887E1,3.524911730E-4,-3.826819919E-4,-5.327515125E-2,5.327769173E-2
1.091750487E1,-2.405132017E-2,1.874713269E-2,-3.800631702E-2,4.872782695E-2
1.092749087E1,-5.310975728E-3,3.360225814E-2,5.764477551E-2,6.693458268E-2
1.093747787E1,-3.093419877E-2,5.801463474E-2,5.899138927E-2,8.833236386E-2
1.094746387E1,-1.327862932E-2,-1.067706146E-2,-8.367950320E-3,1.898273507E-2
1.095745087E1,2.236239075E-2,8.465699321E-3,-3.441437244E-2,4.190577068E-2
1.096743687E1,-2.203190201E-2,-2.489303143E-2,-4.833483875E-2,5.866280216E-2
1.097742387E1,3.560767952E-2,6.485704193E-3,-2.678024769E-2,4.502391438E-2
1.098740987E1,-1.299046665E-2,1.450274392E-2,-3.022367299E-2,3.595208219E-2
1.099739587E1,-8.215155266E-4,1.158073037E-3,-4.010312855E-2,4.012825614E-2
1.100738287E1,5.738425464E-3,-2.923452966E-2,-7.303464711E-2,7.887741711E-2
1.101736887E1,-3.596266033E-2,-4.109813736E-2,-9.952896595E-2,1.135270228E-1
1.102735588E1,-2.098235421E-2,4.481954752E-3,-6.420184314E-2,6.769212487E-2
1.103734187E1,-2.114607854E-2,3.534887171E-2,3.773617566E-2,5.586338982E-2
1.104732887E1,-2.082971448E-2,8.906903719E-3,3.908337414E-2,4.517432981E-2
1.105731487E1,-1.669330276E-2,3.630664106E-3,-6.180740833E-2,6.412490783E-2
1.106730087E1,2.804344955E-2,-3.430979865E-2,-1.615234852E-2,4.716455988E-2
1.107728787E1,-3.906890685E-2,-1.425190293E-2,-3.396530628E-2,5.369486242E-2
1.108727387E1,-1.186945720E-2,3.824160350E-2,1.677975476E-2,4.341502530E-2
1.109726087E1,2.630301439E-3,1.548857077E-2,1.101861012E-1,1.113004547E-1
1.110724687E1,-4.842426003E-2,3.886726471E-3,4.222742200E-2,6.436746671E-2
1.111723387E1,-1.345865047E-2,1.045296692E-2,1.648154676E-2,2.370740757E-2
1.112721987E1,-3.041419172E-2,1.214097586E-2,2.740999281E-2,4.270519943E-2
1.113720996E1,1.709547243E-2,4.584864377E-2,3.953536391E-2,6.290785573E-2
1.114719696E1,1.263152756E-2,3.684251097E-2,3.309874892E-2,5.111216375E-2
1.115718296E1,3.035608958E-2,-1.884486342E-2,3.459212780E-3,3.589689687E-2
1.116716996E1,3.383829379E-2,-4.934235969E-2,-4.054985583E-2,7.227717063E-2
1.117715596E1,2.768300754E-2,-5.592619660E-3,-7.991798937E-2,8.476149672E-2
1.118714296E1,-1.047172369E-2,2.894209579E-2,-5.387215197E-2,6.204442492E-2
1.119712896E1,-7.470937190E-3,-1.177734300E-3,8.100147843E-3,1.108216385E-2
1.120711496E1,2.111202307E-2,-3.332677206E-2,-6.868139505E-3,4.004450767E-2
1.121710196E1,-3.330883755E-2,-4.251969142E-2,-9.338822007E-2,1.078830963E-1
1.122708796E1,1.546384344E-2,-1.815328399E-2,-9.129316270E-2,9.435631261E-2
1.123707496E1,-9.712478730E-3,-1.259990006E-2,-3.126915514E-2,3.508346887E-2
1.124706096E1,2.554733029E-3,7.701274546E-2,3.457458615E-3,7.713263670E-2
1.125704796E1,2.256934793E-2,-2.541970110E-2,-5.552048206E-2,6.510038862E-2
1.126703396E1,-1.611268795E-3,1.101136231E-2,-5.252612293E-2,5.369208393E-2
1.127701996E1,1.910014920E-2,-2.051057984E-2,-9.548678577E-2,9.951495285E-2
1.128700696E1,-2.648300128E-2,4.169859616E-3,-3.022367299E-2,4.040058780E-2
1.129699296E1,-3.146078393E-3,5.724792772E-2,8.473784924E-2,1.023119061E-1
1.130697996E1,-2.583156436E-2,5.454794849E-2,5.240508556E-2,7.993147937E-2
1.131696596E1,-9.108335730E-3,6.775583107E-2,-2.513367176E-2,7.283897226E-2
1.132695296E1,-1.590940128E-2,-1.067191317E-2,-5.641861439E-2,5.958237012E-2
1.133693896E1,-1.193034818E-2,-2.236334778E-2,3.788527966E-2,4.558230958E-2
1.134692496E1,2.852971634E-2,-1.439084739E-2,1.212624818E-1,1.254018768E-1
1.135691196E1,-1.203946043E-2,6.211645195E-2,-8.666743040E-3,6.386324957E-2
1.136689796E1,-9.359638095E-3,4.062782479E-2,-1.046242297E-2,4.298470969E-2
1.137688496E1,-3.838860615E-2,-1.731909645E-2,8.414143324E-2,9.409259786E-2
1.138687096E1,-2.511857407E-2,-2.350687587E-2,5.884462416E-2,6.816308216E-2
1.139685796E1,-2.439489662E-2,-1.409896627E-2,3.908629775E-2,4.818330108E-2
1.140684396E1,-2.453555870E-2,3.282521800E-2,2.336898208E-2,4.717624297E-2
1.141682996E1,-4.358636973E-2,2.356782852E-2,2.800874770E-2,5.691839874E-2
1.142681696E1,1.771877419E-2,1.462617042E-2,-1.779541612E-2,2.906125694E-2
1.143680296E1,8.210319893E-3,-2.321618702E-2,-1.541618407E-1,1.561162189E-1
1.144678996E1,-4.104935423E-2,-1.298398447E-2,-1.146434337E-1,1.224612193E-1
1.145677596E1,1.785041420E-2,-5.651964331E-3,2.263457179E-3,1.886014916E-2
1.146676296E1,-1.596017841E-2,2.824847440E-2,-1.134465086E-1,1.179949742E-1
1.147674896E1,-2.916116538E-2,2.661058250E-2,-1.056632799E-1,1.127972756E-1
1.148673496E1,-1.721883954E-3,3.248489635E-2,-9.623289049E-2,1.015824915E-1
1.149672196E1,-2.245614035E-3,-1.192113425E-2,-4.773432970E-2,4.925162389E-2
1.150670796E1,3.659372793E-2,2.159120925E-3,-7.752238512E-2,8.575245140E-2
1.151669496E1,-7.637525734E-3,-1.762628540E-2,-6.584724963E-2,6.859211339E-2
1.152668096E1,3.223463552E-2,1.014405121E-2,-4.010137439E-2,5.244133608E-2
1.153666796E1,3.734437795E-2,-1.319558058E-2,-5.252495348E-2,6.578447119E-2
1.154665396E1,8.277725042E-3,-8.304873481E-4,-2.917292833E-2,3.033595538E-2
1.155663996E1,-1.761652329E-2,-4.000705149E-2,3.115221083E-2,5.367835971E-2
1.156662696E1,-1.850251808E-2,-4.825979796E-2,6.153843641E-2,8.036373828E-2
1.157661296E1,-5.606367469E-3,-7.785955933E-3,8.024952650E-2,8.082103049E-2
1.158659996E1,-6.931919837E-3,2.324213404E-3,5.046088636E-2,5.098778807E-2
1.159658596E1,1.995243570E-2,5.475378418E-3,1.064368665E-2,2.326730592E-2
1.160657296E1,-1.110536087E-2,-3.844184322E-2,2.965356946E-2,4.980400117E-2
1.161655896E1,1.616441068E-2,2.472848712E-2,2.531201184E-2,3.890352415E-2
1.162654496E1,-3.491800501E-2,1.457852474E-3,1.403331757E-5,3.494842778E-2
1.163653196E1,1.376993705E-2,4.728564269E-2,-5.626951039E-2,7.477834560E-2
1.164651796E1,4.163377429E-4,3.650982267E-2,-3.129429817E-3,3.664606145E-2
1.165650496E1,-2.795946663E-2,1.858380351E-2,1.152749330E-1,1.200641483E-1
1.166649096E1,1.039432346E-2,4.881899277E-2,-4.504168689E-2,6.723161142E-2
1.167647796E1,-4.636612235E-2,2.266837144E-2,-1.020725048E-1,1.143786195E-1
1.168646396E1,1.453782036E-2,5.017060865E-2,-3.082125843E-2,6.064971693E-2
1.169644996E1,-1.509037538E-2,-1.178571639E-2,7.216516614E-2,7.466213059E-2
1.170643696E1,1.129092774E-3,-2.846276572E-2,4.896458387E-2,5.664745676E-2
1.171642296E1,3.621837552E-2,4.254132612E-3,-7.856962144E-2,8.662016961E-2
1.172640996E1,-3.211545738E-2,8.694311748E-3,-5.581635118E-2,6.498044874E-2
1.173639596E1,-3.931179014E-4,-9.807132818E-3,-2.243518174E-2,2.448819665E-2
1.174638296E1,-3.029861328E-2,-3.742298874E-2,1.738201797E-2,5.119199743E-2
1.175636896E1,-1.419890340E-2,-5.289455233E-3,4.477563858E-2,4.726991649E-2
1.176635496E1,6.985938060E-4,-1.408722615E-2,-1.195580184E-2,1.848997490E-2
1.177634196E1,-2.097420237E-2,-3.962740274E-3,-9.982366562E-2,1.020802855E-1
1.178632796E1,-2.664363754E-2,-5.360160861E-3,-6.180331528E-2,6.751492076E-2
1.179631496E1,3.866526168E-2,1.482963525E-2,-4.204323471E-2,5.901316910E-2
1.180630096E1,2.500376764E-3,5.173369730E-3,-4.353836775E-2,4.391588670E-2
1.181628796E1,-3.441307966E-2,1.855330206E-2,-5.566315413E-2,6.802111287E-2
1.182627396E1,-4.518381078E-3,1.926062786E-2,-1.958758771E-2,2.783992000E-2
1.183625996E1,-3.356981980E-2,1.103636830E-2,-8.515183210E-2,9.219310569E-2
1.184624696E1,-1.383720743E-2,6.354077887E-2,-7.164593339E-3,6.542346893E-2
1.185623296E1,-1.015217793E-2,5.512625639E-2,1.046534657E-1,1.187194961E-1
1.186621996E1,-2.891640002E-3,2.586793130E-2,3.100719988E-2,4.048404496E-2
1.187620596E1,3.107760858E-2,1.054064775E-2,-8.545062482E-2,9.153541551E-2
1.188619296E1,3.952407148E-3,-5.107346899E-2,-5.102163434E-2,7.230026230E-2
1.189617896E1,1.648749904E-2,2.469964391E-3,-1.330007672E-2,2.132675291E-2
1.190616496E1,3.277780074E-3,2.367654105E-2,8.554476500E-3,2.538703422E-2
1.191615196E1,1.080995543E-2,3.217330371E-2,-6.863461733E-3,3.462778819E-2
1.192613796E1,-3.914483843E-2,-4.120828886E-2,-2.671008110E-3,5.689969886E-2
1.193612496E1,-2.876422395E-2,-8.884793021E-2,-2.497345805E-2,9.666958616E-2
1.194611096E1,-4.741858919E-3,-2.170935955E-2,-7.601731181E-2,7.919856825E-2
1.195609796E1,1.030819352E-2,-2.490708302E-3,3.999086201E-2,4.137307731E-2
1.196608396E1,5.184779566E-2,-1.131554087E-2,7.741421163E-2,9.385731481E-2
1.197606996E1,-3.077889809E-3,2.249849612E-2,-7.077820659E-2,7.433175809E-2
1.198605696E1,-1.414617340E-3,-6.010955050E-2,-1.183792198E-1,1.327734871E-1
1.199604296E1,8.412398295E-3,-2.959373600E-2,7.127697408E-2,7.763352813E-2
1.200602996E1,3.840526615E-3,-2.461380861E-3,7.502036154E-2,7.515891621E-2
1.201601596E1,-1.250680599E-2,2.463208572E-2,3.505405784E-2,4.463123137E-2
1.202600296E1,-1.527902803E-2,2.612657466E-2,1.903619528E-2,3.575504624E-2
1.203598896E1,-2.250432506E-2,-3.225927148E-3,5.564795136E-3,2.340551639E-2
1.204597496E1,-2.110397173E-2,7.351882397E-3,-8.829003274E-2,9.107446228E-2
1.205596196E1,1.669901750E-2,1.932610754E-2,-7.586469948E-2,8.004878666E-2
1.206594796E1,-5.265503119E-2,1.613668894E-2,2.068452537E-2,5.882851885E-2
1.207593496E1,2.658042823E-2,9.291833234E-3,-3.544932961E-2,4.527153962E-2
